date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:06	25808/25808	---M--	200	added ('OK')	application/octet-stream	etag:%2266152b7d-64d0%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerBold.woff2	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerBold.woff2	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/main.css?ver=1.0.3)
15:57:07	86052/86052	---M--	200	added ('OK')	application/font-woff	etag:%2266152b7d-15024%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerExtraBold.woff	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerExtraBold.woff	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/main.css?ver=1.0.3)
15:57:08	25152/25152	---M--	200	added ('OK')	application/octet-stream	etag:%2266152b7d-6240%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerExtraBold.woff2	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/fonts/MullerExtraBold.woff2	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/main.css?ver=1.0.3)
15:57:11	501233/501233	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-7a5f1%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:12	918337/918337	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-e0341%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/bg-stars.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/bg-stars.jpg	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:13	327962/327962	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-5011a%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man-pages.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man-pages.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:14	345953/345953	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-54761%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man-desktop.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/hero-section/cosmo-man-desktop.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:18	1172659/1172659	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-11e4b3%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/bg-star.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/bg-star.jpg	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:19	9462/9462	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-24f6%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/logo.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/logo.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:19	953232/953232	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-e8b90%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/cosmo-man2.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/cosmo-man2.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:19	2916729/2916729	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-2c8179%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/moon.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/moon.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:21	36251/36251	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-8d9b%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/about-us/quote.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/about-us/quote.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:21	624370/624370	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-986f2%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/have-questions/bg-stars.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/have-questions/bg-stars.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:21	568953/568953	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-8ae79%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/LA%20LUNA.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/choose-us/LA%20LUNA.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:22	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:57:22%20GMT	https://kineticagency.xyz/services/favicon.ico	./site-copy/kineticagency.xyz/services/favicon.ico	(from https://kineticagency.xyz/services/)
15:57:24	575392/575392	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-8c7a0%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/have-questions/bg-phone.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/have-questions/bg-phone.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/home-page/index.min.css?ver=1.0.3)
15:57:24	2102/2102	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:57:23%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fservices%2F	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embed4de5.json	(from https://kineticagency.xyz/services/)
15:57:25	2254/2254	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Dec%202025%2012:57:24%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fservices%2F&format=xml	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embeda3a0	(from https://kineticagency.xyz/services/)
15:57:26	29847/29847	---MCZ	200	added ('OK')	text/css	etag:W/%2266152b7d-7497%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/services-page/index.min.css?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/services-page/index.min4bf4.css	(from https://kineticagency.xyz/services/)
15:57:27	1683/1683	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:57:26%20GMT	https://kineticagency.xyz/wp-json/wp/v2/pages/14	./site-copy/kineticagency.xyz/wp-json/wp/v2/pages/14.json	(from https://kineticagency.xyz/services/)
15:57:28	2569/2569	---MCZ	200	added ('OK')	image/png	etag:W/%2266390fff-a09%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo11.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo11.png	(from https://kineticagency.xyz/services/)
15:57:29	3499/3499	---MCZ	200	added ('OK')	image/png	etag:W/%2266390fff-dab%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo12.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo12.png	(from https://kineticagency.xyz/services/)
15:57:30	4512/4512	---MCZ	200	added ('OK')	image/png	etag:W/%2266390fff-11a0%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo13.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo13.png	(from https://kineticagency.xyz/services/)
15:57:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Dec%202025%2012:57:28%20GMT	https://kineticagency.xyz/?p=14	./site-copy/kineticagency.xyz/index0b69.html	(from https://kineticagency.xyz/services/)
15:57:31	4966/4966	---MCZ	200	added ('OK')	image/png	etag:W/%2266390fff-1366%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo14.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo14.png	(from https://kineticagency.xyz/services/)
15:57:32	3951/3951	---MCZ	200	added ('OK')	image/png	etag:W/%2266390fff-f6f%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo15.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo15.png	(from https://kineticagency.xyz/services/)
15:57:33	6234/6234	---MCZ	200	added ('OK')	image/png	etag:W/%2266391000-185a%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo16.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo16.png	(from https://kineticagency.xyz/services/)
15:57:34	11000/11000	---MCZ	200	added ('OK')	image/png	etag:W/%2266391000-2af8%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo17.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo17.png	(from https://kineticagency.xyz/services/)
15:57:35	7638/7638	---MCZ	200	added ('OK')	image/png	etag:W/%2266391000-1dd6%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo18.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo18.png	(from https://kineticagency.xyz/services/)
15:57:36	8271/8271	---MCZ	200	added ('OK')	image/png	etag:W/%2266391000-204f%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo19.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo19.png	(from https://kineticagency.xyz/services/)
15:57:37	5817/5817	---MCZ	200	added ('OK')	image/png	etag:W/%2266391001-16b9%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo20.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo20.png	(from https://kineticagency.xyz/services/)
15:57:38	2978/2978	---MCZ	200	added ('OK')	image/png	etag:W/%2266391001-ba2%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo21.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo21.png	(from https://kineticagency.xyz/services/)
15:57:39	1857/1857	---MCZ	200	added ('OK')	image/png	etag:W/%2266391001-741%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo22.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo22.png	(from https://kineticagency.xyz/services/)
15:57:40	6730/6730	---MCZ	200	added ('OK')	image/png	etag:W/%2266391001-1a4a%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo23.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo23.png	(from https://kineticagency.xyz/services/)
15:57:41	2037/2037	---MCZ	200	added ('OK')	image/png	etag:W/%2266391002-7f5%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo24.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo24.png	(from https://kineticagency.xyz/services/)
15:57:42	5520/5520	---MCZ	200	added ('OK')	image/png	etag:W/%2266391002-1590%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo25.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo25.png	(from https://kineticagency.xyz/services/)
15:57:43	5641/5641	---MCZ	200	added ('OK')	image/png	etag:W/%2266391002-1609%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo1.png	(from https://kineticagency.xyz/services/)
15:57:44	4771/4771	---MCZ	200	added ('OK')	image/png	etag:W/%2266391002-12a3%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo2.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo2.png	(from https://kineticagency.xyz/services/)
15:57:45	5042/5042	---MCZ	200	added ('OK')	image/png	etag:W/%2266391002-13b2%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo3.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo3.png	(from https://kineticagency.xyz/services/)
15:57:46	3545/3545	---MCZ	200	added ('OK')	image/png	etag:W/%2266391003-dd9%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo4.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo4.png	(from https://kineticagency.xyz/services/)
15:57:47	4640/4640	---MCZ	200	added ('OK')	image/png	etag:W/%2266391003-1220%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo5.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo5.png	(from https://kineticagency.xyz/services/)
15:57:48	5018/5018	---MCZ	200	added ('OK')	image/png	etag:W/%2266391003-139a%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo6.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo6.png	(from https://kineticagency.xyz/services/)
15:57:49	3600/3600	---MCZ	200	added ('OK')	image/png	etag:W/%2266391003-e10%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo7.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo7.png	(from https://kineticagency.xyz/services/)
15:57:50	1889/1889	---MCZ	200	added ('OK')	image/png	etag:W/%2266391004-761%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo8.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo8.png	(from https://kineticagency.xyz/services/)
15:57:51	4961/4961	---MCZ	200	added ('OK')	image/png	etag:W/%2266391004-1361%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo9.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo9.png	(from https://kineticagency.xyz/services/)
15:57:52	4326/4326	---MCZ	200	added ('OK')	image/png	etag:W/%2266391004-10e6%22	https://kineticagency.xyz/wp-content/uploads/2024/05/logo10.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/05/logo10.png	(from https://kineticagency.xyz/services/)
15:57:52	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:57:52%20GMT	https://kineticagency.xyz/cases/favicon.ico	./site-copy/kineticagency.xyz/cases/favicon.ico	(from https://kineticagency.xyz/cases/)
15:57:54	2087/2087	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:57:53%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcases%2F	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embed8756.json	(from https://kineticagency.xyz/cases/)
15:57:55	2239/2239	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Dec%202025%2012:57:54%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcases%2F&format=xml	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embedf15f	(from https://kineticagency.xyz/cases/)
15:57:56	22341/22341	---MCZ	200	added ('OK')	text/css	etag:W/%2266152b7d-5745%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min.css?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min4bf4.css	(from https://kineticagency.xyz/cases/)
15:57:57	1675/1675	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:57:56%20GMT	https://kineticagency.xyz/wp-json/wp/v2/pages/20	./site-copy/kineticagency.xyz/wp-json/wp/v2/pages/20.json	(from https://kineticagency.xyz/cases/)
15:57:58	43495/43495	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-a9e7%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-1.png	(from https://kineticagency.xyz/cases/)
15:57:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Dec%202025%2012:57:58%20GMT	https://kineticagency.xyz/?p=20	./site-copy/kineticagency.xyz/index341b.html	(from https://kineticagency.xyz/cases/)
15:57:59	40241/40241	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-9d31%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2.png	(from https://kineticagency.xyz/cases/)
15:58:00	56346/56346	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-dc1a%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-1.png	(from https://kineticagency.xyz/cases/)
15:58:01	59185/59185	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-e731%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-2.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-2.png	(from https://kineticagency.xyz/cases/)
15:58:02	9412/9412	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-24c4%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-3.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-3.png	(from https://kineticagency.xyz/cases/)
15:58:03	40036/40036	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-9c64%22	https://kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-4.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/03/492x0w-2-4.png	(from https://kineticagency.xyz/cases/)
15:58:04	393082/393082	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-5ff7a%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-1.png	(from https://kineticagency.xyz/cases/)
15:58:05	178871/178871	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-2bab7%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1.png	(from https://kineticagency.xyz/cases/)
15:58:07	669335/669335	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-a3697%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-2.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-2.png	(from https://kineticagency.xyz/cases/)
15:58:07	232536/232536	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-38c58%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-1.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-1.png	(from https://kineticagency.xyz/cases/)
15:58:09	348640/348640	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-551e0%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-2.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-2.png	(from https://kineticagency.xyz/cases/)
15:58:09	927119/927119	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-e258f%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-3.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-3.png	(from https://kineticagency.xyz/cases/)
15:58:10	707921/707921	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-acd51%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-4.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-4.png	(from https://kineticagency.xyz/cases/)
15:58:11	402208/402208	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-62320%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-3.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-3.png	(from https://kineticagency.xyz/cases/)
15:58:13	851580/851580	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-cfe7c%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-5.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-5.png	(from https://kineticagency.xyz/cases/)
15:58:13	312741/312741	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-4c5a5%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-4.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-4.png	(from https://kineticagency.xyz/cases/)
15:58:14	560570/560570	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-88dba%22	https://kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-6.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/Group-483076-6.png	(from https://kineticagency.xyz/cases/)
15:58:15	256047/256047	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7c-3e82f%22	https://kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-5.png	./site-copy/kineticagency.xyz/wp-content/uploads/2024/01/unnamed-1-5.png	(from https://kineticagency.xyz/cases/)
15:58:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:58:15%20GMT	https://kineticagency.xyz/careers/favicon.ico	./site-copy/kineticagency.xyz/careers/favicon.ico	(from https://kineticagency.xyz/careers/)
15:58:17	2097/2097	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:58:16%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcareers%2F	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embed76a4.json	(from https://kineticagency.xyz/careers/)
15:58:18	2249/2249	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Dec%202025%2012:58:17%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcareers%2F&format=xml	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embed1589	(from https://kineticagency.xyz/careers/)
15:58:19	30506/30506	---MCZ	200	added ('OK')	text/css	etag:W/%2266152b7d-772a%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min4bf4.css	(from https://kineticagency.xyz/careers/)
15:58:20	1680/1680	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:58:19%20GMT	https://kineticagency.xyz/wp-json/wp/v2/pages/16	./site-copy/kineticagency.xyz/wp-json/wp/v2/pages/16.json	(from https://kineticagency.xyz/careers/)
15:58:21	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:58:21%20GMT	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img-new-1.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img-new-1.jpg	(from https://kineticagency.xyz/careers/)
15:58:22	723417/723417	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-b09d9%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img1.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img1.jpg	(from https://kineticagency.xyz/careers/)
15:58:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Dec%202025%2012:58:21%20GMT	https://kineticagency.xyz/?p=16	./site-copy/kineticagency.xyz/index0e62.html	(from https://kineticagency.xyz/careers/)
15:58:23	499325/499325	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-79e7d%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img2.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img2.jpg	(from https://kineticagency.xyz/careers/)
15:58:23	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:58:23%20GMT	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img-new-2.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img-new-2.jpg	(from https://kineticagency.xyz/careers/)
15:58:26	577457/577457	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-8cfb1%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img3.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img3.png	(from https://kineticagency.xyz/careers/)
15:58:26	512892/512892	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-7d37c%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img4.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img4.jpg	(from https://kineticagency.xyz/careers/)
15:58:27	150897/150897	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-24d71%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img5.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/our-company/img5.jpg	(from https://kineticagency.xyz/careers/)
15:58:28	177343/177343	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266152b7d-2b4bf%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/js/careers/main.js?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/js/careers/main4bf4.js	(from https://kineticagency.xyz/careers/)
15:58:29	256/256	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266152b7d-100%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/js/send-file.js?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/js/send-file4bf4.js	(from https://kineticagency.xyz/careers/)
15:58:29	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Dec%202025%2012:58:29%20GMT	https://kineticagency.xyz/contacts/favicon.ico	./site-copy/kineticagency.xyz/contacts/favicon.ico	(from https://kineticagency.xyz/contacts/)
15:58:31	2102/2102	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:58:30%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcontacts%2F	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embed31a2.json	(from https://kineticagency.xyz/contacts/)
